state,county,latitude,longitude,fips,total_population_20,incarcerated_20,percent_incarcerated_20,total_population_10,incarcerated_10,percent_incarcerated_10,total_population_00,incarcerated_00,percent_incarcerated_00
GA,Gwinnett County,33.9190653,-84.0167423,13135,957062,2739,0.2861883556,805321,3854,0.4785669317,588448,2857,0.485514438
GA,Habersham County,34.6478893,-83.5496566,13137,46031,1785,3.877821468,43041,1659,3.854464348,35902,1249,3.478914824
GA,Hall County,34.30778,-83.804868,13139,203136,660,0.324905482,179684,1270,0.7067963759,139277,879,0.6311164083
GA,Hancock County,39.8249915,-85.8486236,13141,8735,1153,13.19977104,9429,1357,14.39177007,10076,1367,13.56689162
GA,Haralson County,33.8021715,-85.1900684,13143,29919,0,0,28780,99,0.3439888812,25690,63,0.2452316076
GA,Harris County,29.7751825,-95.3102505,13145,34668,175,0.5047882774,32024,196,0.6120409693,23695,90,0.3798269677
GA,Hart County,34.3500039,-82.9501558,13147,25828,464,1.796499923,25213,461,1.828421846,22997,287,1.247988868
GA,Heard County,33.2990406,-85.1479364,13149,11412,26,0.227830354,11834,57,0.4816630049,11012,21,0.1907010534
GA,Henry County,33.4347963,-84.1435136,13151,240712,317,0.1316926452,203922,675,0.3310089152,119341,249,0.2086458133
GA,Houston County,32.4219655,-83.634843,13153,163633,482,0.2945616104,139900,653,0.4667619728,110765,175,0.1579921455
GA,Irwin County,31.5893221,-83.2934086,13155,9666,687,7.107386716,9538,534,5.598658,9931,22,0.221528547
GA,Jackson County,38.9914998,-94.315422,13157,75907,242,0.3188111768,60485,345,0.5703893527,41589,436,1.048354132
GA,Jasper County,32.491436,-81.0754657,13159,14588,13,0.08911434055,13900,40,0.2877697842,11426,27,0.2363031682
GA,Jeff Davis County,30.750805,-104.1930918,13161,14779,45,0.3044860951,15068,44,0.2920095567,12684,17,0.1340271208
GA,Jefferson County,39.5800298,-105.2662931,13163,15709,287,1.826978165,16930,263,1.553455405,17266,187,1.0830534
GA,Jenkins County,32.7781246,-81.9971108,13165,8674,1052,12.12819922,8340,0,0,8575,13,0.1516034985
GA,Johnson County,32.4133566,-97.3516558,13167,9189,1535,16.70475569,9980,1600,16.03206413,8560,11,0.1285046729
GA,Jones County,35.0306293,-77.3324425,13169,28347,127,0.4480191907,28669,157,0.5476298441,23639,74,0.3130420069
GA,Lamar County,33.75694,-95.6457951,13171,18500,40,0.2162162162,18317,296,1.61598515,15912,162,1.018099548
GA,Lanier County,31.0291269,-83.0361376,13173,9877,196,1.984408221,10078,208,2.063901568,7241,206,2.844910924
GA,Laurens County,34.5203466,-82.12784,13175,49570,132,0.2662900948,48434,382,0.7887021514,44874,451,1.005036324
GA,Lee County,26.6630286,-81.9534815,13177,33163,762,2.297741459,28298,701,2.47720687,24757,723,2.920386153
GA,Liberty County,30.1633593,-94.8105955,13179,65256,183,0.2804339831,63453,250,0.3939924038,61610,0,0
GA,Lincoln County,35.4637028,-81.2078164,13181,7690,51,0.6631989597,7996,58,0.7253626813,8348,72,0.8624820316
GA,Long County,31.7755541,-81.8224362,13183,16168,216,1.335972291,14464,227,1.569413717,10304,0,0
GA,Lowndes County,30.8600022,-83.2934086,13185,118251,1617,1.367430297,109233,2273,2.080872996,92115,4190,4.548661999
GA,Lumpkin County,34.5813972,-83.9744262,13187,33488,44,0.1313903488,29966,120,0.4004538477,21016,60,0.2854967644
GA,McDuffie County,33.5258626,-82.5185837,13189,21632,6,0.02773668639,21875,282,1.289142857,21231,125,0.5887617164
GA,McIntosh County,31.4748147,-81.3839326,13191,10975,44,0.4009111617,14333,71,0.4953603572,10847,10,0.09219138932
GA,Macon County,35.1197519,-83.336188,13193,12082,1628,13.4745903,14740,1775,12.04206242,14074,734,5.215290607
GA,Madison County,38.9041402,-89.9253233,13195,30120,0,0,28120,46,0.1635846373,25730,22,0.08550330354
GA,Marion County,29.2787765,-82.12784,13197,7498,22,0.2934115764,8742,26,0.2974147792,7144,18,0.2519596865
GA,Meriwether County,33.0561282,-84.6897495,13199,20613,0,0,21992,0,0,22534,53,0.235200142
GA,Miller County,33.3335556,-93.8655303,13201,6000,21,0.35,6125,59,0.9632653061,6383,11,0.1723327589
GA,Mitchell County,36.0277763,-82.1496049,13205,21755,1491,6.853596874,23498,1956,8.32411269,23932,1601,6.689787732
GA,Monroe County,43.2841246,-77.7452081,13207,27957,998,3.569767858,26424,923,3.493036633,21757,471,2.164820518
GA,Montgomery County,39.1547426,-77.2405153,13209,8610,372,4.320557491,9123,408,4.472213088,8270,474,5.731559855
GA,Morgan County,40.2989226,-103.7289167,13211,20097,80,0.3980693636,17868,70,0.3917618088,15457,30,0.1940868215
GA,Murray County,44.0243398,-95.8142885,13213,39973,131,0.3277212118,39628,134,0.3381447461,36506,85,0.2328384375
GA,Muscogee County,32.4794133,-84.8984775,13215,206922,1472,0.711379167,189885,2315,1.219158965,186291,1946,1.044602262
GA,Newton County,33.5544296,-83.8473015,13217,112483,232,0.2062533894,99958,653,0.6532743752,62001,153,0.2467702134
GA,Oconee County,34.749245,-82.9931607,13219,41799,20,0.04784803464,32808,32,0.09753718605,26225,18,0.06863679695
GA,Oglethorpe County,33.9119731,-83.0361376,13221,14825,16,0.107925801,14899,57,0.3825760118,12635,10,0.0791452315
GA,Paulding County,33.9142037,-84.8984775,13223,168661,379,0.2247111069,142324,371,0.260672831,81678,207,0.2534342173
GA,Peach County,32.5892926,-83.8260884,13225,27981,0,0,27695,0,0,23668,86,0.3633598107
GA,Pickens County,34.9046217,-82.6483442,13227,33216,55,0.1655828516,29431,104,0.3533688967,22983,49,0.2132010617
GA,Pierce County,47.0675877,-122.1295269,13229,19716,26,0.1318725908,18758,45,0.2398976437,15636,23,0.1470964441
GA,Pike County,41.3361875,-75.0611147,13231,18889,195,1.032346869,17869,212,1.186412222,13688,195,1.424605494
GA,Polk County,27.8617347,-81.6911559,13233,42853,131,0.3056962173,41475,127,0.3062085594,38127,385,1.009783093
GA,Pulaski County,34.7538615,-92.2236667,13235,9855,1209,12.26788432,12010,1149,9.567027477,9588,1003,10.46099291
GA,Putnam County,41.4351069,-73.7948516,13237,22047,17,0.07710799655,21218,86,0.4053162409,18812,180,0.9568360621
GA,Quitman County,34.2863303,-90.2620042,13239,2235,0,0,2513,0,0,2598,0,0
GA,Rabun County,34.9027286,-83.3789389,13241,16883,60,0.3553870758,16276,67,0.4116490538,15050,35,0.2325581395
GA,Randolph County,35.7449531,-79.8296743,13243,6425,0,0,7719,34,0.4404715637,7791,26,0.333718393
GA,Richmond County,33.3205339,-82.0842901,13245,206607,2134,1.032878847,200549,2405,1.199208174,199775,2451,1.22688024
GA,Rockdale County,33.6752492,-84.0378894,13247,93570,220,0.2351180934,85215,495,0.5808836472,70111,453,0.6461182981
GA,Schley County,32.2736136,-84.3121264,13249,4547,0,0,5010,0,0,3766,7,0.1858736059
GA,Screven County,32.7074673,-81.6035062,13251,14067,128,0.9099310443,14593,142,0.9730692798,15374,158,1.027709119
GA,Seminole County,28.7131688,-81.2078164,13253,9147,17,0.1858532852,8729,28,0.3207698476,9369,18,0.1921229587
GA,Spalding County,33.2636732,-84.3121264,13255,67306,388,0.576471637,64073,758,1.183025611,58417,377,0.6453600835
GA,Stephens County,34.5458998,-83.2934086,13257,26784,133,0.4965651135,26175,2,0.007640878701,25435,78,0.3066640456
GA,Stewart County,36.5023236,-87.7763333,13259,5314,1499,28.20850583,6058,1596,26.34532849,5252,41,0.7806549886
GA,Sumter County,28.6747526,-82.0842901,13261,29616,396,1.337115073,32819,543,1.654529388,33200,332,1
GA,Talbot County,38.7803973,-76.1319953,13263,5733,0,0,6865,17,0.2476329206,6498,17,0.2616189597
GA,Taliaferro County,33.5697878,-82.8855961,13265,1559,0,0,1717,0,0,2077,0,0
GA,Tattnall County,32.0634576,-82.0842901,13267,22842,2713,11.87724367,25520,4624,18.11912226,22305,3688,16.53440933
GA,Taylor County,32.2455088,-99.8124935,13269,7816,14,0.1791197544,8906,231,2.593757018,8815,208,2.359614294
GA,Telfair County,31.8907647,-82.9931607,13271,12477,2860,22.92217681,16500,2917,17.67878788,11794,1327,11.25148381
GA,Terrell County,30.2348611,-102.1632718,13273,9185,174,1.894393032,9315,186,1.996779388,10970,111,1.011850501
GA,Thomas County,30.8417409,-83.8473015,13275,45798,0,0,44720,181,0.4047406082,42737,353,0.82598217
GA,Tift County,31.4205597,-83.5496566,13277,41344,187,0.4523026316,40118,202,0.5035146318,38407,175,0.4556461062
GA,Toombs County,32.0795072,-82.345189,13279,27030,0,0,27223,0,0,26067,78,0.2992289101
GA,Towns County,34.9208214,-83.7199136,13281,12493,49,0.392219643,10471,38,0.3629070767,9319,0,0
GA,Treutlen County,32.3870233,-82.5834947,13283,6406,278,4.339681549,6885,301,4.371822803,6854,308,4.493726291
GA,Troup County,33.0698575,-85.023346,13285,69426,612,0.8815141302,67044,949,1.415488336,58779,489,0.8319297708
GA,Turner County,31.6976531,-83.634843,13287,9006,62,0.6884299356,8930,249,2.788353863,9504,74,0.7786195286
GA,Twiggs County,32.68356,-83.4643551,13289,8022,0,0,9023,0,0,10590,44,0.4154863078
GA,Union County,34.9338651,-80.543845,13291,24632,245,0.9946411172,21356,230,1.076980708,17289,247,1.428654057
GA,Upson County,32.9047684,-84.3121264,13293,27700,71,0.2563176895,27153,194,0.714469856,27597,114,0.4130883792
GA,Walker County,30.6815394,-95.6457951,13295,67654,777,1.148490851,68756,817,1.188259934,61053,533,0.8730119732
GA,Walton County,30.5640199,-86.1751759,13297,96673,284,0.2937738562,83768,447,0.5336166555,60687,182,0.2998994842
GA,Ware County,31.134411,-82.4752757,13299,36251,1818,5.015034068,36312,1926,5.304031725,35483,1491,4.202012231
GA,Warren County,39.4241422,-84.1857115,13301,5215,0,0,5834,0,0,6336,0,0
GA,Washington County,44.8896877,-92.8577105,13303,19988,1503,7.519511707,21187,1624,7.665077642,21176,1081,5.104835663
GA,Wayne County,42.2790746,-83.336188,13305,30144,1662,5.513535032,30099,2067,6.867337785,26565,1955,7.359307359
GA,Webster County,37.3483339,-92.8577105,13307,2348,0,0,2799,0,0,2390,2,0.08368200837
GA,Wheeler County,44.6659766,-120.0829624,13309,7471,2362,31.61558024,7421,1911,25.75124646,6179,1006,16.28095161
GA,White County,34.6567728,-83.7199136,13311,28003,51,0.1821233439,27144,62,0.2284114353,19944,51,0.2557160048
GA,Whitfield County,34.8033566,-84.981754,13313,102864,394,0.3830300202,102599,374,0.36452597,83525,103,0.1233163723
GA,Wilcox County,32.0105439,-87.3413599,13315,8766,1721,19.63267169,9255,1847,19.95678012,8577,1263,14.72542847
GA,Wilkes County,36.202858,-81.2518833,13317,9565,6,0.06272869838,10593,266,2.511092231,10687,46,0.4304294938
GA,Wilkinson County,32.8024682,-83.1649001,13319,8877,37,0.41680748,9563,39,0.4078218132,10220,16,0.156555773
GA,Worth County,31.5282489,-83.8897057,13321,20784,68,0.3271747498,21679,26,0.1199317312,21967,27,0.1229116402
TN,Anderson County,34.5528328,-82.6483442,47001,77123,294,0.3812092372,75129,240,0.3194505451,71330,83,0.1163605776
TN,Bedford County,35.4702472,-86.4592091,47003,50237,592,1.178414316,45058,176,0.3906076612,37586,101,0.2687170755
TN,Benton County,46.3166362,-119.5021582,47005,15864,95,0.5988401412,16489,43,0.2607799139,16537,54,0.326540485
TN,Bledsoe County,35.6028856,-85.2308414,47007,14913,2481,16.63649165,12876,948,7.362534949,12367,975,7.883884531
TN,Blount County,35.6710541,-83.8473015,47009,135280,506,0.3740390302,123010,341,0.2772132347,105823,270,0.2551430218
TN,Bradley County,35.1937778,-84.8567932,47011,108620,344,0.3167004235,98963,356,0.3597304043,87965,122,0.138691525
TN,Campbell County,37.221014,-79.1096901,47013,39272,192,0.4888979426,40716,134,0.3291089498,39854,84,0.210769308
TN,Cannon County,35.8070317,-86.0529604,47015,14506,42,0.2895353647,13801,56,0.405767698,12826,53,0.4132231405
TN,Carroll County,39.5423418,-77.0564464,47017,28440,113,0.3973277075,28522,99,0.3471004838,29475,73,0.2476675148
TN,Carter County,34.1996254,-97.3516558,47019,56356,255,0.4524806587,57424,362,0.6303984397,56742,346,0.6097775898
TN,Cheatham County,36.184749,-87.1023746,47021,41072,80,0.1947798987,39105,111,0.2838511699,35912,104,0.2895967922
TN,Chester County,40.0010204,-75.8069082,47023,17341,81,0.4671010899,17131,23,0.1342595295,15540,25,0.1608751609
TN,Claiborne County,36.4830423,-83.634843,47025,32043,192,0.5991948319,32213,182,0.56498929,29862,53,0.1774830889
TN,Clay County,29.9943564,-81.7787021,47027,7581,16,0.2110539507,7861,20,0.2544205572,7976,9,0.1128385155
TN,Cocke County,35.9359517,-83.1220074,47029,35999,93,0.2583405095,35662,71,0.1990914699,33565,139,0.4141218531
TN,Coffee County,35.4576849,-86.0529604,47031,57889,146,0.2522068096,52796,216,0.4091219032,48014,148,0.308243429
TN,Crockett County,30.5977955,-101.1617356,47033,13911,55,0.3953705701,14586,0,0,14532,56,0.3853564547
TN,Cumberland County,34.9542604,-78.7476208,47035,61145,148,0.2420475918,56053,143,0.2551156941,46802,123,0.2628092817
TN,Davidson County,35.7748479,-80.1875065,47037,715884,4378,0.6115515922,626681,6431,1.026199933,569891,5843,1.025283782
TN,Decatur County,39.3176186,-85.520024,47039,11435,39,0.3410581548,11757,27,0.229650421,11731,11,0.09376864717
TN,DeKalb County,33.7956441,-84.2278796,47041,20080,10,0.04980079681,18723,84,0.4486460503,17423,40,0.2295815876
TN,Dickson County,36.1459799,-87.3016132,47043,54315,294,0.5412869373,49666,227,0.4570531148,43156,164,0.3800166837
TN,Dyer County,36.0445248,-89.436391,47045,36801,167,0.4537920165,38335,189,0.4930220425,37279,139,0.372864079
TN,Fayette County,33.4502206,-84.4802606,47047,41990,129,0.3072160038,38413,103,0.2681383906,28806,94,0.3263209054
TN,Fentress County,36.37106,-84.8984775,47049,18489,123,0.6652604251,17959,32,0.1781836405,16625,13,0.07819548872
TN,Franklin County,40.0154745,-82.9931607,47051,42774,159,0.371721139,41052,122,0.2971840592,39270,61,0.1553348612
TN,Gibson County,38.3338249,-87.5791287,47053,50429,263,0.5215253128,49683,168,0.3381438319,48152,112,0.2325967769
TN,Giles County,37.3132885,-80.6770787,47055,30346,149,0.4910037567,29485,124,0.4205528235,29447,83,0.2818623289
TN,Grainger County,36.3059333,-83.5496566,47057,23527,50,0.2125217835,22657,0,0,20659,27,0.1306936444
TN,Greene County,39.697399,-83.8897057,47059,70152,272,0.3877295017,68831,362,0.5259258183,62909,162,0.257514823
TN,Grundy County,41.3500531,-88.4016041,47061,13529,72,0.5321901101,13703,44,0.3210975699,14332,30,0.2093217974
TN,Hamblen County,36.2054334,-83.2934086,47063,64499,61,0.09457510969,62544,276,0.4412893323,58128,178,0.3062207542
TN,Hamilton County,39.2355447,-84.564147,47065,366207,939,0.2564123569,336463,1453,0.4318454035,307896,1059,0.3439473069
TN,Hancock County,39.8249915,-85.8486236,47067,6662,95,1.425998199,6819,101,1.481155595,6786,116,1.709401709
TN,Hardeman County,35.1229172,-89.0179332,47069,25462,3428,13.46320006,27253,3456,12.68117271,28105,3438,12.23269881
TN,Hardin County,30.364764,-94.315422,47071,26831,0,0,26026,0,0,25578,26,0.1016498553
TN,Hawkins County,36.4445545,-82.9501558,47073,56721,204,0.3596551542,56833,147,0.2586525434,53563,46,0.08588017848
TN,Haywood County,35.624394,-82.9931607,47075,17864,99,0.5541871921,18787,87,0.4630861766,19797,66,0.333383846
TN,Henderson County,32.1321367,-95.8142885,47077,27842,176,0.6321384958,27769,76,0.2736864849,25522,84,0.3291278113
TN,Henry County,33.4347963,-84.1435136,47079,32199,54,0.1677070716,32330,166,0.5134549954,31115,114,0.3663827736
TN,Hickman County,35.8012797,-87.460397,47081,24925,1237,4.962888666,24690,1331,5.390846497,22295,1167,5.234357479
TN,Houston County,32.4219655,-83.634843,47083,8283,33,0.3984063745,8426,20,0.2373605507,8088,17,0.2101879327
TN,Humphreys County,36.0245773,-87.7369607,47085,18990,78,0.4107424961,18538,54,0.2912935592,17929,32,0.1784817893
TN,Jackson County,38.9914998,-94.315422,47087,11617,93,0.8005509168,11638,79,0.6788107922,10984,13,0.1183539694
TN,Jefferson County,39.5800298,-105.2662931,47089,54683,201,0.3675731032,51407,210,0.4085046784,44294,81,0.1828690116
TN,Johnson County,32.4133566,-97.3516558,47091,17948,1679,9.354802764,18244,1662,9.109844332,17499,1345,7.686153494
TN,Knox County,35.9874629,-83.9419784,47093,478971,1115,0.2327907118,432226,1093,0.2528769671,382032,724,0.1895129204
TN,Lake County,42.3689363,-87.8271534,47095,7005,2062,29.43611706,7832,2351,30.01787538,7954,2113,26.56525019
TN,Lauderdale County,34.8840876,-87.658113,47097,25143,1919,7.632342998,27815,2627,9.444544311,27101,2452,9.047636619
TN,Lawrence County,44.310653,-103.7979877,47099,44159,223,0.5049933196,41869,122,0.2913850343,39926,53,0.1327455793
TN,Lewis County,46.6195461,-122.4554639,47101,12582,39,0.309966619,12161,60,0.4933804786,11367,31,0.2727192751
TN,Lincoln County,35.4637028,-81.2078164,47103,35319,107,0.3029530847,33361,100,0.2997512065,31340,79,0.2520740268
TN,Loudon County,39.076767,-77.6536125,47105,54886,72,0.1311809933,48556,75,0.1544608287,39086,54,0.1381568848
TN,McMinn County,35.4037048,-84.6479124,47107,53276,209,0.392296719,52266,152,0.290820036,49015,110,0.2244210956
TN,McNairy County,35.1183208,-88.556531,47109,25866,71,0.2744916106,26075,60,0.230105465,24653,86,0.3488419259
TN,Macon County,35.1197519,-83.336188,47111,25216,182,0.7217639594,22248,102,0.4584681769,20386,44,0.2158343962
TN,Madison County,38.9041402,-89.9253233,47113,98823,1519,1.537091568,98294,449,0.4567928866,91837,387,0.4213987826
TN,Marion County,29.2787765,-82.12784,47115,28837,45,0.1560495197,28237,67,0.2372773312,27776,74,0.2664170507
TN,Marshall County,41.303028,-86.3376761,47117,34318,129,0.3758960312,30617,109,0.3560113662,26767,59,0.2204206672
TN,Maury County,35.6195242,-87.1422895,47119,100974,298,0.2951254778,80956,245,0.3026335293,69498,175,0.2518058074
TN,Meigs County,39.0874307,-81.9971108,47121,12758,70,0.548675341,11753,63,0.5360333532,11086,36,0.3247338986
TN,Monroe County,43.2841246,-77.7452081,47123,46250,171,0.3697297297,44519,156,0.3504121836,38961,83,0.2130335464
TN,Montgomery County,39.1547426,-77.2405153,47125,220069,1084,0.492572784,172331,381,0.2210861656,134768,363,0.2693517749
TN,Moore County,35.3674493,-79.4703885,47127,6461,8,0.1238198421,6362,22,0.3458032065,5740,9,0.1567944251
TN,Morgan County,40.2989226,-103.7289167,47129,21035,2092,9.945329213,21987,2394,10.88825215,19757,1543,7.809890166
TN,Obion County,36.3469439,-89.1705998,47131,30787,101,0.328060545,31807,165,0.5187537335,32450,63,0.1941448382
TN,Overton County,36.3880346,-85.3136218,47133,22511,109,0.4842077207,22083,142,0.643028574,20118,22,0.1093548066
TN,Perry County,40.371376,-77.2405153,47135,8366,50,0.5976571838,7915,39,0.4927353127,7631,10,0.1310444241
TN,Pickett County,36.5541091,-85.1479364,47137,5001,0,0,5077,9,0.1772700414,4945,6,0.1213346815
TN,Polk County,27.8617347,-81.6911559,47139,17544,141,0.8036935705,16825,109,0.6478454681,16050,45,0.2803738318
TN,Putnam County,41.4351069,-73.7948516,47141,79854,257,0.3218373532,72321,197,0.2723966759,62315,118,0.1893605071
TN,Rhea County,35.5927914,-84.981754,47143,32870,1,0.0030422878,31809,92,0.2892263196,28400,66,0.2323943662
TN,Roane County,35.836117,-84.564147,47145,53404,0,0,54181,100,0.1845665455,51910,72,0.1387015989
TN,Robertson County,36.5250666,-86.8621827,47147,72803,477,0.6551927805,66283,279,0.4209224085,54433,171,0.3141476678
TN,Rutherford County,35.7724263,-86.3376761,47149,341486,774,0.2266564369,262604,836,0.3183500632,182023,633,0.3477582503
TN,Scott County,44.6834072,-93.5407909,47151,21850,130,0.5949656751,22228,104,0.4678783516,21127,33,0.1561982298
TN,Sequatchie County,35.3469428,-85.3962769,47153,15826,222,1.40275496,14112,79,0.5598072562,11370,10,0.08795074758
TN,Sevier County,35.8271682,-83.5070203,47155,98380,176,0.17889815,89889,372,0.4138437406,71170,146,0.2051426163
TN,Shelby County,35.1268552,-89.9253233,47157,929744,5391,0.5798370304,927644,7600,0.8192798099,897472,6656,0.7416387364
TN,Smith County,32.3352505,-95.3102505,47159,19904,85,0.4270498392,19166,39,0.2034853386,17712,24,0.135501355
